user_id,signup_date,email_domain,email_type,first_api_call_date,total_credit_spend_usd,days_active,primary_product,products_used,integration_method,purchased,purchase_date,became_sql,sql_date,monthly_usage_pattern
usr_00291,2025-10-04,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00292,2026-02-20,icloud.com,personal,2026-02-20,0.23,1,stt,stt,console_only,False,,False,,[0.23]
usr_00293,2025-09-16,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00294,2025-11-13,aol.com,personal,2026-01-14,257.37,31,stt,stt,direct_api,False,,False,,"[119.6, 57.27, 80.5]"
usr_00295,2026-01-16,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00296,2025-09-01,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00297,2025-12-18,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00298,2025-10-10,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00299,2026-02-17,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00300,2025-11-01,contactcenter.com,business,,0.0,0,,,none,False,,False,,[]
usr_00301,2025-09-13,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00302,2025-10-26,aol.com,personal,2025-10-26,0.82,1,tts,tts,console_only,False,,False,,"[0.38, 0.14, 0.1, 0.2]"
usr_00303,2025-10-27,hotmail.com,personal,2026-01-04,1.42,3,audio_intelligence,audio_intelligence,direct_api,False,,False,,"[0.52, 0.23, 0.23, 0.44]"
usr_00304,2025-11-16,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00305,2026-01-22,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00306,2025-11-02,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00307,2025-12-04,voicefirst.ai,business,,0.0,0,,,none,False,,False,,[]
usr_00308,2026-02-02,aol.com,personal,2026-02-05,5.31,3,stt,stt,console_only,False,,False,,[5.31]
usr_00309,2026-01-01,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00310,2025-11-01,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00311,2026-02-14,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00312,2025-12-29,voicefirst.ai,business,,0.0,0,,,none,False,,False,,[]
usr_00313,2025-12-04,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00314,2025-10-08,bankone.com,business,,0.0,0,,,none,False,,False,,[]
usr_00315,2025-10-10,mediagroup.net,business,,0.0,0,,,none,False,,False,,[]
usr_00316,2026-02-15,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00317,2026-02-12,outlook.com,personal,2026-02-15,2.66,1,stt,stt,console_only,False,,False,,[2.66]
usr_00318,2025-09-13,outlook.com,personal,2025-09-14,0.51,1,stt,stt,direct_api,False,,False,,"[0.23, 0.11, 0.07, 0.02, 0.08]"
usr_00319,2026-01-14,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00320,2026-02-26,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00321,2025-09-25,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00322,2025-11-30,outlook.com,personal,2025-12-01,233.88,12,audio_intelligence,audio_intelligence,sdk,True,2025-11-30,False,,"[82.26, 63.84, 87.78]"
usr_00323,2025-11-24,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00324,2025-09-11,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00325,2025-11-09,voiceapp.ai,business,,0.0,0,,,none,False,,False,,[]
usr_00326,2026-02-16,nlpworks.com,business,,0.0,0,,,none,False,,False,,[]
usr_00327,2025-10-07,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00328,2025-11-16,mediagroup.net,business,,0.0,0,,,none,False,,False,,[]
usr_00329,2026-01-17,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00330,2026-02-24,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00331,2025-09-26,aol.com,personal,2025-09-29,0.78,1,stt,stt,console_only,False,,False,,"[0.47, 0.12, 0.07, 0.07, 0.05]"
usr_00332,2026-02-17,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00333,2025-09-19,healthtech.org,business,,0.0,0,,,none,False,,False,,[]
usr_00334,2025-12-09,gmail.com,personal,2025-12-11,0.1,1,stt,stt,console_only,False,,False,,"[0.04, 0.06]"
usr_00335,2026-01-20,logistix.io,business,,0.0,0,,,none,False,,False,,[]
usr_00336,2025-12-15,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00337,2025-11-02,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00338,2025-11-08,outlook.com,personal,2025-11-08,0.31,1,tts,tts,direct_api,False,,False,,"[0.12, 0.08, 0.11]"
usr_00339,2025-09-02,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00340,2025-11-24,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00341,2026-01-31,startupxyz.com,business,,0.0,0,,,none,False,,False,,[]
usr_00342,2025-10-16,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00343,2026-01-04,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00344,2025-12-10,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00345,2025-10-17,protonmail.com,personal,2025-10-25,12.77,8,tts,tts,sdk,False,,False,,"[3.84, 2.34, 2.43, 4.16]"
usr_00346,2026-01-28,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00347,2025-12-17,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00348,2026-01-16,gmail.com,personal,2026-01-16,2.5,1,voice_agent,voice_agent,console_only,False,,False,,[2.5]
usr_00349,2025-09-28,edtech.edu,business,,0.0,0,,,none,False,,False,,[]
usr_00350,2026-02-24,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00351,2026-02-21,protonmail.com,personal,2026-02-23,0.96,1,stt,stt,direct_api,False,,False,,[0.96]
usr_00352,2025-10-23,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00353,2026-02-26,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00354,2025-09-30,startupxyz.com,business,,0.0,0,,,none,False,,False,,[]
usr_00355,2025-11-02,protonmail.com,personal,2025-11-12,2.68,4,stt,stt,console_only,False,,False,,"[1.48, 0.46, 0.74]"
usr_00356,2025-11-11,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00357,2026-01-16,startupxyz.com,business,,0.0,0,,,none,False,,False,,[]
usr_00358,2026-01-04,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00359,2025-12-10,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00360,2025-10-15,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00361,2026-01-30,healthtech.org,business,,0.0,0,,,none,False,,False,,[]
usr_00362,2025-12-05,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00363,2026-01-26,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00364,2026-02-13,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00365,2025-10-06,audioproc.io,business,,0.0,0,,,none,False,,False,,[]
usr_00366,2025-09-03,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00367,2026-01-08,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00368,2025-12-23,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00369,2025-10-27,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00370,2025-12-27,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00371,2025-09-29,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00372,2025-12-03,aol.com,personal,2025-12-05,0.83,1,tts,tts,direct_api,False,,False,,"[0.28, 0.55]"
usr_00373,2025-10-01,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00374,2026-02-24,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00375,2026-02-05,retailbrand.com,business,,0.0,0,,,none,False,,False,,[]
usr_00376,2026-01-15,protonmail.com,personal,2026-01-18,0.86,1,voice_agent,voice_agent,direct_api,False,,False,,[0.86]
usr_00377,2026-02-15,smartassist.ai,business,2026-02-15,0.26,1,stt,stt,console_only,False,,False,,[0.26]
usr_00378,2025-12-06,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00379,2025-12-13,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00380,2025-12-26,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00381,2025-09-24,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00382,2025-09-17,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00383,2025-10-25,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00384,2026-01-26,smartassist.ai,business,,0.0,0,,,none,False,,False,,[]
usr_00385,2025-09-13,saasplatform.com,business,,0.0,0,,,none,False,,False,,[]
usr_00386,2025-10-11,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00387,2026-02-24,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00388,2025-11-10,enterprise.co,business,,0.0,0,,,none,False,,False,,[]
usr_00389,2025-10-13,saasplatform.com,business,,0.0,0,,,none,False,,False,,[]
usr_00390,2026-02-15,contactcenter.com,business,2026-02-15,0.23,1,stt,stt,sdk,False,,False,,[0.23]
usr_00391,2025-10-04,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00392,2025-09-27,enterprise.co,business,,0.0,0,,,none,False,,False,,[]
usr_00393,2025-10-05,icloud.com,personal,2025-10-05,0.65,1,stt,stt,direct_api,False,,False,,"[0.17, 0.18, 0.14, 0.16]"
usr_00394,2025-09-26,contactcenter.com,business,,0.0,0,,,none,False,,False,,[]
usr_00395,2025-11-20,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00396,2026-01-20,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00397,2026-02-24,smartassist.ai,business,,0.0,0,,,none,False,,False,,[]
usr_00398,2026-01-09,buildco.dev,business,,0.0,0,,,none,False,,False,,[]
usr_00399,2025-11-01,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00400,2025-09-19,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00401,2025-10-04,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00402,2026-02-22,aiventures.ai,business,,0.0,0,,,none,False,,False,,[]
usr_00403,2025-09-18,retailbrand.com,business,2025-09-18,30.26,10,tts,"tts,voice_agent",sdk,True,2025-10-08,False,,"[13.81, 6.83, 2.51, 1.66, 5.45]"
usr_00404,2025-12-21,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00405,2025-12-21,logistix.io,business,,0.0,0,,,none,False,,False,,[]
usr_00406,2025-10-15,analyticshub.io,business,2025-10-15,4.12,3,stt,stt,sdk,False,,False,,"[2.11, 0.62, 0.77, 0.62]"
usr_00407,2025-11-09,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00408,2025-09-20,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00409,2026-01-24,finserv.co,business,,0.0,0,,,none,False,,False,,[]
usr_00410,2025-09-30,protonmail.com,personal,2025-10-01,4.45,2,stt,stt,console_only,False,,False,,"[0.95, 1.82, 0.82, 0.4, 0.46]"
usr_00411,2025-11-21,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00412,2026-02-20,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00413,2025-09-12,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00414,2025-11-19,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00415,2025-11-14,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00416,2025-12-04,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00417,2026-01-18,yahoo.com,personal,2026-01-21,0.84,1,voice_agent,voice_agent,sdk,False,,False,,[0.84]
usr_00418,2026-01-14,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00419,2025-10-07,gmail.com,personal,2025-10-07,26.52,7,stt,stt,direct_api,False,,False,,"[11.46, 6.06, 4.09, 4.91]"
usr_00420,2026-02-17,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00421,2025-12-10,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00422,2025-10-30,retailbrand.com,business,2025-10-31,0.47,1,stt,stt,direct_api,False,,False,,"[0.15, 0.1, 0.05, 0.17]"
usr_00423,2026-02-28,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00424,2025-10-08,mediagroup.net,business,,0.0,0,,,none,False,,False,,[]
usr_00425,2025-11-16,yahoo.com,personal,2025-11-16,7.73,2,stt,stt,sdk,False,,False,,"[4.0, 0.93, 2.8]"
usr_00426,2025-10-27,audioproc.io,business,,0.0,0,,,none,False,,False,,[]
usr_00427,2025-09-22,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00428,2025-09-17,saasplatform.com,business,,0.0,0,,,none,False,,False,,[]
usr_00429,2025-11-24,cloudops.com,business,2025-11-27,0.04,1,stt,stt,console_only,False,,False,,"[0.01, 0.01, 0.02]"
usr_00430,2026-02-06,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00431,2026-01-19,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00432,2025-10-22,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00433,2026-01-18,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00434,2026-01-18,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00435,2025-12-09,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00436,2025-11-11,aiventures.ai,business,,0.0,0,,,none,False,,False,,[]
usr_00437,2025-10-11,devtools.dev,business,,0.0,0,,,none,False,,False,,[]
usr_00438,2025-09-15,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00439,2025-12-09,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00440,2025-10-31,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00441,2026-01-30,analyticshub.io,business,,0.0,0,,,none,False,,False,,[]
usr_00442,2025-10-19,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00443,2025-11-19,techcorp.io,business,2025-11-19,1.52,2,tts,tts,sdk,False,,False,,"[0.79, 0.4, 0.33]"
usr_00444,2026-02-28,aol.com,personal,2026-02-28,0.08,1,voice_agent,voice_agent,console_only,False,,False,,[0.08]
usr_00445,2025-12-21,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00446,2026-01-22,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00447,2026-01-29,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00448,2025-10-03,acme.com,business,,0.0,0,,,none,False,,False,,[]
usr_00449,2026-01-24,logistix.io,business,,0.0,0,,,none,False,,False,,[]
usr_00450,2026-02-11,outlook.com,personal,2026-02-13,0.89,1,stt,stt,direct_api,False,,False,,[0.89]
usr_00451,2025-11-07,analyticshub.io,business,2025-11-07,0.01,1,audio_intelligence,audio_intelligence,console_only,False,,False,,"[0.0, 0.0, 0.01]"
usr_00452,2026-01-26,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00453,2025-09-09,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00454,2025-11-27,buildco.dev,business,2025-11-27,197.8,37,tts,tts,direct_api,True,2025-11-27,False,,"[87.61, 41.18, 69.01]"
usr_00455,2026-01-17,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00456,2025-12-10,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00457,2025-09-01,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00458,2026-01-01,acme.com,business,,0.0,0,,,none,False,,False,,[]
usr_00459,2025-12-31,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00460,2026-02-17,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00461,2025-12-07,outlook.com,personal,2025-12-07,0.84,1,tts,tts,direct_api,False,,False,,"[0.39, 0.45]"
usr_00462,2026-01-29,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00463,2025-12-17,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00464,2025-10-31,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00465,2025-09-09,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00466,2026-02-06,callbot.co,business,,0.0,0,,,none,False,,False,,[]
usr_00467,2025-10-25,yahoo.com,personal,2025-10-25,2.82,2,tts,tts,console_only,False,,False,,"[1.6, 0.28, 0.33, 0.61]"
usr_00468,2025-11-10,aol.com,personal,2025-11-12,0.16,1,tts,tts,direct_api,False,,False,,"[0.04, 0.06, 0.06]"
usr_00469,2025-11-28,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00470,2026-02-03,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00471,2026-02-03,outlook.com,personal,2026-02-04,0.48,1,stt,stt,console_only,False,,False,,[0.48]
usr_00472,2025-11-19,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00473,2025-10-29,voicefirst.ai,business,,0.0,0,,,none,False,,False,,[]
usr_00474,2025-12-16,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00475,2025-12-14,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00476,2025-09-15,yahoo.com,personal,2025-09-18,51.45,10,tts,tts,sdk,False,,False,,"[10.97, 8.91, 10.86, 5.79, 14.92]"
usr_00477,2025-10-02,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00478,2025-10-16,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00479,2025-10-12,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00480,2025-11-12,techcorp.io,business,2025-12-25,3.42,1,voice_agent,voice_agent,direct_api,False,,False,,"[0.87, 0.69, 1.86]"
usr_00481,2026-02-03,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00482,2025-11-10,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00483,2025-10-26,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00484,2026-01-28,telcopartner.net,business,,0.0,0,,,none,False,,False,,[]
usr_00485,2026-01-22,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00486,2026-01-02,edtech.edu,business,,0.0,0,,,none,False,,False,,[]
usr_00487,2026-02-14,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00488,2025-09-15,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00489,2025-11-21,icloud.com,personal,2025-11-21,0.91,1,stt,stt,direct_api,False,,False,,"[0.54, 0.19, 0.18]"
usr_00490,2026-02-23,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00491,2025-12-01,aol.com,personal,2025-12-03,0.14,1,stt,stt,direct_api,False,,False,,"[0.04, 0.05, 0.05]"
usr_00492,2025-11-30,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00493,2025-11-24,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00494,2025-12-30,saasplatform.com,business,,0.0,0,,,none,False,,False,,[]
usr_00495,2025-10-20,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00496,2025-12-15,smartassist.ai,business,2025-12-18,277.49,18,tts,tts,direct_api,False,,True,2025-08-21,"[75.12, 202.37]"
usr_00497,2025-10-11,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00498,2025-12-21,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00499,2025-09-02,retailbrand.com,business,,0.0,0,,,none,False,,False,,[]
usr_00500,2026-01-14,devtools.dev,business,2026-01-16,0.11,1,stt,stt,console_only,False,,False,,[0.11]
usr_00501,2025-12-26,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00502,2026-02-23,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00503,2025-10-19,nlpworks.com,business,,0.0,0,,,none,False,,False,,[]
usr_00504,2025-10-04,acme.com,business,,0.0,0,,,none,False,,False,,[]
usr_00505,2026-02-14,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00506,2026-01-15,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00507,2026-02-15,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00508,2025-12-07,edtech.edu,business,,0.0,0,,,none,False,,False,,[]
usr_00509,2026-02-09,dataflow.io,business,,0.0,0,,,none,False,,False,,[]
usr_00510,2026-02-03,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00511,2026-02-06,contactcenter.com,business,,0.0,0,,,none,False,,False,,[]
usr_00512,2025-11-07,yahoo.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00513,2025-10-12,aiventures.ai,business,,0.0,0,,,none,False,,False,,[]
usr_00514,2025-10-31,devtools.dev,business,2025-10-31,5.45,1,tts,tts,sdk,False,,False,,"[1.59, 2.3, 0.5, 1.06]"
usr_00515,2025-10-15,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00516,2025-11-20,gmail.com,personal,2025-11-21,2.53,3,voice_agent,voice_agent,console_only,False,,False,,"[0.88, 0.56, 1.09]"
usr_00517,2025-12-08,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00518,2025-10-13,analyticshub.io,business,,0.0,0,,,none,False,,False,,[]
usr_00519,2025-09-27,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00520,2025-12-22,buildco.dev,business,,0.0,0,,,none,False,,False,,[]
usr_00521,2025-10-04,outlook.com,personal,2025-10-04,0.27,1,stt,stt,direct_api,False,,False,,"[0.14, 0.06, 0.03, 0.04]"
usr_00522,2025-11-26,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00523,2026-02-17,outlook.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00524,2025-12-08,audioproc.io,business,,0.0,0,,,none,False,,False,,[]
usr_00525,2026-02-12,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00526,2025-10-13,aiventures.ai,business,,0.0,0,,,none,False,,False,,[]
usr_00527,2026-01-08,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00528,2025-09-21,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00529,2026-01-06,gmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00530,2025-09-05,dataflow.io,business,2025-09-05,41.67,12,stt,stt,sdk,True,2025-08-23,False,,"[11.78, 14.01, 9.21, 2.3, 4.37]"
usr_00531,2025-12-03,gmail.com,personal,2025-12-05,48.58,6,stt,stt,sdk,False,,False,,"[11.78, 36.8]"
usr_00532,2025-12-14,logistix.io,business,,0.0,0,,,none,False,,False,,[]
usr_00533,2025-10-26,aol.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00534,2025-12-16,saasplatform.com,business,,0.0,0,,,none,False,,False,,[]
usr_00535,2025-12-25,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00536,2026-01-06,voicefirst.ai,business,2026-01-18,46.41,4,tts,tts,sdk,False,,False,,[46.41]
usr_00537,2025-12-08,protonmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00538,2025-11-10,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00539,2025-10-05,logistix.io,business,,0.0,0,,,none,False,,False,,[]
usr_00540,2026-02-27,hotmail.com,personal,,0.0,0,,,none,False,,False,,[]
usr_00541,2026-02-09,retailbrand.com,business,,0.0,0,,,none,False,,False,,[]
usr_00542,2026-02-20,analyticshub.io,business,,0.0,0,,,none,False,,False,,[]
usr_00543,2026-02-25,icloud.com,personal,2026-02-25,6.14,4,voice_agent,voice_agent,console_only,False,,False,,[6.14]
usr_00544,2025-12-07,devtools.dev,business,2025-12-07,49.34,4,voice_agent,voice_agent,direct_api,False,,False,,"[10.51, 38.83]"
usr_00545,2026-01-22,icloud.com,personal,,0.0,0,,,none,False,,False,,[]
